T-MDA;5d_netMaker_3o_10000n_1amin_10amax_20i_1s_scorr_79134.gr;4543;5005;119692;119692;863;0.3004;3.12;1318
T-MDA;5d_netMaker_3o_10000n_1amin_10amax_20i_1s_scorr_79134.gr;8326;5528;136084;136084;1535;0.7221;3.76;1769
T-MDA;5d_netMaker_3o_10000n_1amin_10amax_20i_1s_scorr_79134.gr;6416;5350;174682;174682;2160;0.7022;6.71;2771
T-MDA;5d_netMaker_3o_10000n_1amin_10amax_20i_1s_scorr_79134.gr;3311;1812;220183;220183;2930;1.2663;6.56;2708
T-MDA;5d_netMaker_3o_10000n_1amin_10amax_20i_1s_scorr_79134.gr;6160;6000;189059;189059;2073;1.3198;8.58;3132
T-MDA;5d_netMaker_3o_10000n_1amin_10amax_20i_1s_scorr_79134.gr;9970;7212;23222;23222;264;0.0300;2.96;1174
T-MDA;5d_netMaker_3o_10000n_1amin_10amax_20i_1s_scorr_79134.gr;9552;6075;218873;218873;2044;1.0556;8.48;2860
T-MDA;5d_netMaker_3o_10000n_1amin_10amax_20i_1s_scorr_79134.gr;8019;8868;108777;108777;1262;0.3015;7.29;2198
T-MDA;5d_netMaker_3o_10000n_1amin_10amax_20i_1s_scorr_79134.gr;2660;7057;111335;111335;1126;0.2437;6.80;2851
T-MDA;5d_netMaker_3o_10000n_1amin_10amax_20i_1s_scorr_79134.gr;3578;9938;225356;225356;2552;1.6375;6.52;2800
T-MDA;5d_netMaker_3o_10000n_1amin_10amax_20i_1s_scorr_79134.gr;3367;8127;114743;114743;875;0.2393;9.89;4236
T-MDA;5d_netMaker_3o_10000n_1amin_10amax_20i_1s_scorr_79134.gr;6144;4550;299871;299871;3238;1.8788;6.06;2556
T-MDA;5d_netMaker_3o_10000n_1amin_10amax_50i_1s_scorr_442970.gr;9339;3321;83125;83125;685;0.1309;5.04;2641
T-MDA;5d_netMaker_3o_10000n_1amin_10amax_50i_1s_scorr_442970.gr;6661;3263;55494;55494;442;0.1334;3.01;715
T-MDA;5d_netMaker_3o_10000n_1amin_10amax_50i_1s_scorr_442970.gr;8368;2669;283518;283518;833;0.8494;13.84;4453
T-MDA;5d_netMaker_3o_10000n_1amin_10amax_20i_1s_scorr_79134.gr;5608;2365;286759;286759;4095;1.4908;7.28;3362
T-MDA;5d_netMaker_3o_10000n_1amin_10amax_50i_1s_scorr_442970.gr;6511;6546;182;182;32;0.0001;1.46;41
T-MDA;5d_netMaker_3o_10000n_1amin_10amax_50i_1s_scorr_442970.gr;6383;3230;203310;203310;1610;0.7339;7.04;3748
